title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
-,"Ok glass, lets take a look!",https://medium.com/@harryfk,https://medium.com/@harryfk/the-inevitable-future-of-wearable-cloud-computing-b2cd4bcb3fa5?source=search_post---------87,"[<time datetime=""2013-05-16T08:59:19.268Z"">May 16, 2013</time>]",15,0 responses,5 min read,"['alibabacloud', 'cloud-computing', 'ai', 'deep-learning', 'big-data', 'alibabacloud', 'cloud-computing', 'ai', 'deep-learning', 'big-data']","['https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fwhat-is-a-chatbot-really-thinking-when-youre-talking-with-it-52c2e1b11aff', 'https:\\u002F\\u002Fandrewcole2124.medium.com\\u002Fhow-ai-induced-autonomous-cars-are-evolving-for-tomorrow-7b9c14be3e9a', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fai-in-the-multi-cloud-everything-you-need-to-know-about-a-multi-cloud-solution-2d844ef19e7d', 'https:\\u002F\\u002Fmedium.com\\u002Fpredict\\u002Fai-is-begging-for-better-data-70c4b27387c9', 'https:\\u002F\\u002Fmedium.com\\u002Fxenonstack-ai\\u002Frole-and-uses-of-nlp-in-government-f0ecaeb7d9c8', 'https:\\u002F\\u002Fmedium.com\\u002Fan-idea\\u002Fwhy-automation-is-the-future-of-open-enrollment-in-the-us-healthcare-industry-2cfe6e9dd6d7', 'https:\\u002F\\u002Fmedium.com\\u002F@mitpress\\u002F3-recommendations-to-combat-technochauvinism-9099b257b92c', 'https:\\u002F\\u002Fmedium.com\\u002Fwandering-pondering\\u002Fhow-video-analytics-is-driving-workplace-productivity-in-manufacturing-36aeb9539ae3', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fthe-power-of-cloud-computing-in-ai-technology-285839e91a2']"
“What is Cloud Computing?” in 60 seconds,-,https://medium.com/@LindaVivah,https://medium.com/@LindaVivah/what-is-cloud-computing-in-60-seconds-7a4e468d8649?source=search_post---------88,"[<time datetime=""2020-01-25T16:27:50.835Z"">Jan 25, 2020</time>]",23,0 responses,2 min read,"['editors-pick', 'tds-features', 'deep-dives', 'editors-pick', 'tds-features', 'deep-dives', 'programming', 'software-development', 'cloud-computing', 'technology', 'data-science', 'programming', 'software-development', 'cloud-computing', 'technology', 'data-science']","['https:\\u002F\\u002Fmedium.com\\u002Fexpedia-group-tech\\u002Fhow-to-make-a-slackbot-using-google-scripts-2a5e9344898', 'https:\\u002F\\u002Funderreckoning2019.medium.com\\u002Fupdate-real-farming-tractor-simulator-harvesting-season-hack-free-resources-generator-98b605fc6573', 'https:\\u002F\\u002Fravindrakumarr.medium.com\\u002Fgithub-pull-request-process-1c8fd56b6ff9', 'https:\\u002F\\u002Fposts.bluraven.io\\u002Fenterprise-scale-threat-hunting-network-beacon-detection-with-unsupervised-ml-and-kql-part-2-bff46cfc1e7e', 'https:\\u002F\\u002Fmedium.com\\u002F@Masd.Games\\u002Fnew-air-clouds-abc6cfb74031', 'https:\\u002F\\u002Fwebsolutionstuff.medium.com\\u002Flaravel-8-send-mail-using-queue-d5dcf31c01ec', 'https:\\u002F\\u002Fmedium.com\\u002F@ourworldthegame\\u002Foasis-our-world-architecture-holonet-holochain-prototype-update-9e0c13b3f74b', 'https:\\u002F\\u002Felderresearch.medium.com\\u002Fupdating-a-data-pipeline-with-awss-latest-offerings-930b08cccbea', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Ftypes-of-cloud-computing-952ae75e07c9']"
Today’s Cloud Computing News Digest,-,https://medium.com/@cloud-opinion,https://medium.com/@cloud-opinion/today-s-cloud-computing-news-digest-6073cfb779e7?source=search_post---------89,"[<time datetime=""2016-04-01T04:45:29.698Z"">Mar 31, 2016</time>]",9,0 responses,3 min read,"['amazon-web-services', 'aws', 'cloud-computing', 'programming-languages', 'programming', 'amazon-web-services', 'aws', 'cloud-computing', 'programming-languages', 'programming']","['https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fwe-need-a-special-sprint-73d00538bda4', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fthe-all-hotwire-app-473b1c1c44a0', 'https:\\u002F\\u002Foffs3cg33k.medium.com\\u002Factive-htb-walkthrough-d778664692eb', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fchapter-3-starting-a-project-4905aee0a94a', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fanagram-checker-44a61371b9bb', 'https:\\u002F\\u002Fmedium.com\\u002F@clasikas\\u002Fdocker-tips-tricks-or-just-useful-commands-6e1fd8220450', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fday-1-handling-the-basics-ddbeaee30c10', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fhow-to-get-hired-by-google-b19806ad3c62', 'https:\\u002F\\u002Fneal-davis.medium.com\\u002Fthe-best-programming-languages-for-cloud-computing-a016d55fc72']"
How cloud computing and storage can help startups?,-,https://medium.com/@fedakv,https://medium.com/@fedakv/how-cloud-computing-and-storage-can-help-startups-bf8b30cc0bc0?source=search_post---------90,"[<time datetime=""2019-06-06T12:33:26.989Z"">Jun 6, 2019</time>]",22,1 response,7 min read,"['cloud', 'cloud-computing', 'linux', 'aws', 'tech', 'cloud', 'cloud-computing', 'linux', 'aws', 'tech']","['https:\\u002F\\u002Fmedium.com\\u002Fillumination\\u002Fthank-god-for-car-races-46eeb50fa93a', 'https:\\u002F\\u002Fmedium.com\\u002Flux-capital\\u002Fepisode-3-no-dystopian-future-here-looking-glass-factory-creates-an-immersive-experience-without-d6b9a964817b', 'https:\\u002F\\u002Fmedium.com\\u002F@jaahfiracey\\u002Fiphone-12-the-let-down-of-2020-5665ea126750', 'https:\\u002F\\u002Fmedium.com\\u002F@ai.forwardforum\\u002Fthe-future-of-technology-is-culturally-diverse-adbc69d813af', 'https:\\u002F\\u002Fmedium.com\\u002F@erickimphoto\\u002Fthe-holy-grail-of-photography-d03e6ebf1905', 'https:\\u002F\\u002Fmedium.com\\u002F@katrinalanger\\u002Fgreen-means-go-improving-green-line-operations-b831daf7a834', 'https:\\u002F\\u002Fmedium.com\\u002F@vera-icon\\u002Fgone-but-not-forgotten-ea2d9cc38803', 'https:\\u002F\\u002Fmedium.com\\u002F@doseoftech\\u002Fthe-effects-of-too-much-power-big-tech-companies-have-5e17f24618db', 'https:\\u002F\\u002Fjovansh.medium.com\\u002Fsix-major-advantages-of-cloud-computing-ff8301a86f1']"
"Saas, Paas, & Iaas- Decoding the 3 Cloud Computing Service Models",-,https://medium.com/@cuelogictech,https://medium.com/cuelogic-technologies/saas-paas-iaas-decoding-the-3-cloud-computing-service-models-25407ee1a568?source=search_post---------91,"[<time datetime=""2019-03-28T06:19:55.728Z"">Mar 27, 2019</time>]",69,0 responses,9 min read,[],['https:\\u002F\\u002Fmedium.com\\u002Fdreamforce-15\\u002Fdreamforce-the-super-bowl-of-cloud-computing-86aa280be723']
Introduction to Technology — Cloud Computing,-,https://medium.com/@ankr.network,https://medium.com/ankr-network/introduction-to-technology-cloud-computing-bcb8135471b4?source=search_post---------92,"[<time datetime=""2019-08-13T11:07:48.206Z"">Aug 13, 2019</time>]",66,1 response,3 min read,"['web3', 'web3', 'cloud', 'programming', 'technology', 'learning', 'data-science', 'cloud', 'programming', 'technology', 'learning', 'data-science']","['https:\\u002F\\u002Fmedium.com\\u002F@didin.ahmadi\\u002Fsetting-up-local-domain-with-vagrant-aa54ad8afb2', 'https:\\u002F\\u002Fmedium.com\\u002F@arsalanmohd237\\u002Fconstruct-binary-tree-from-postorder-inorder-traversal-7d34e7f86df4', 'https:\\u002F\\u002Fmedium.com\\u002F@manvi7\\u002Fstep-by-step-tutorial-for-performing-proof-of-concepts-with-amazon-aurora-df47061c8c4c', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fpractical-introduction-to-strategy-design-pattern-using-java-bb664b3f2889', 'https:\\u002F\\u002Fmedium.com\\u002F@MrKanthaliya\\u002Fnodejs-cloud-function-deployment-with-private-npm-packages-1d50ebdee6a7', 'https:\\u002F\\u002Fjochen-holzer.medium.com\\u002Fsonarqube-pull-request-decoration-with-gitlab-17d99c894174', 'https:\\u002F\\u002Fakshitmadan.medium.com\\u002F3-image-to-text-in-flutter-app-flutter-series-by-akshit-madan-fb5679d68b1b', 'https:\\u002F\\u002Fmedium.com\\u002F@asiri.bandara\\u002Fcontainerize-your-devops-workflow-ca50e9cd51ac', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002F5-great-data-engineering-online-courses-784e62f57ddd']"
3 types of cloud computing and what fits small or medium business (SMB) best,-,https://medium.com/@fedakv,https://medium.com/hackernoon/3-types-of-cloud-computing-and-what-fits-small-or-medium-business-smb-best-46cad297c7a8?source=search_post---------93,"[<time datetime=""2017-09-19T14:06:14.413Z"">Sep 19, 2017</time>]",38,1 response,3 min read,[],['https:\\u002F\\u002Fitnext.io\\u002Fdecentralizing-cloud-computing-through-edge-d32890614e4b']
"How a football team, data scientist, and solution architect utilised cloud computing at AWS Community Day Melbourne",-,https://servian.dev/@woraperth,https://servian.dev/how-football-team-data-scientists-and-solution-architects-utilised-cloud-computing-at-aws-5c2de581ce14?source=search_post---------94,"[<time datetime=""2019-09-03T23:54:19.519Z"">Sep 3, 2019</time>]",27,1 response,7 min read,"['cloud-computing', 'aws', 'azure', 'google-cloud-platform', 'cloud', 'cloud-computing', 'aws', 'azure', 'google-cloud-platform', 'cloud']","['https:\\u002F\\u002Fghanshyamshukla.medium.com\\u002Fhangfire-background-recurring-jobs-console-application-f6f7f65eb670', 'https:\\u002F\\u002Fmajianglin2003.medium.com\\u002Fpython-immutable-object-f9c7f51827be', 'https:\\u002F\\u002Fcloudchef.medium.com\\u002Fconcurrent-execution-fc86227e28e3', 'https:\\u002F\\u002Fhansidwelivita.medium.com\\u002Fchanging-the-instance-type-of-a-aws-ec2-instance-6606c21fd80d', 'https:\\u002F\\u002Fmedium.com\\u002F@michristofides\\u002Fpg-docs-bot-my-worst-side-project-since-pancake-day-reminder-35e942485be7', 'https:\\u002F\\u002Femqx.medium.com\\u002Fdevelop-and-deploy-emq-x-plugin-for-enterprise-4-3-2a7d6c8be5b2', 'https:\\u002F\\u002Fmedium.com\\u002Fmodulr\\u002Flaravel-8-send-notifications-with-queues-on-redis-90b7ba95c66e', 'https:\\u002F\\u002Fmindgamesnl.medium.com\\u002Fhow-openaudiomc-handles-near-perfect-music-and-voice-synchronization-642579d1da20', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fhow-to-get-the-cheapest-cloud-computing-eaf6463806b6']"
What is Cloud Computing in simple terms?,-,https://medium.com/@neal-davis,https://medium.com/@neal-davis/what-is-cloud-computing-in-simple-terms-f143209250c0?source=search_post---------95,"[<time datetime=""2021-03-01T03:33:51.501Z"">Feb 28, 2021</time>]",8,0 responses,7 min read,"['cloud-computing', 'software-engineering', 'web-development', 'cloud-computing', 'software-engineering', 'web-development']",['https:\\u002F\\u002Fmedium.com\\u002Fvaidikkapoor\\u002Fwhat-is-cloud-computing-53c1f514734']
How to harness the power of cloud computing,Part 1: Introduction,https://itnext.io/@piotrzan,https://itnext.io/how-to-harness-the-power-of-cloud-computing-d0bd73a34f7b?source=search_post---------96,"[<time datetime=""2021-03-02T00:48:57.281Z"">Mar 1, 2021</time>]",20,0 responses,5 min read,"['cloud-computing', 'big-data', 'database', 'computing', 'programming', 'cloud-computing', 'big-data', 'database', 'computing', 'programming']",['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fwhat-is-cloud-computing-4ddf4ebd995e']
How Healthcare Can Thrive with Cloud Computing,-,https://medium.com/@mentormate,https://medium.com/@mentormate/how-healthcare-can-thrive-with-cloud-computing-c8f529ecb948?source=search_post---------97,"[<time datetime=""2017-03-21T11:16:15.276Z"">Mar 21, 2017</time>]",7,0 responses,5 min read,"['cloud-computing', 'insurtech', 'digital-transformation', 'innovation', 'industry-4-0', 'cloud-computing', 'insurtech', 'digital-transformation', 'innovation', 'industry-4-0']",['https:\\u002F\\u002Finmediatesg.medium.com\\u002Fdigitalizing-the-insurance-industry-thru-cloud-computing-7fa8015790df']
How to Get the Cheapest Cloud Computing,-,https://medium.datadriveninvestor.com/@jaychapel,https://medium.datadriveninvestor.com/how-to-get-the-cheapest-cloud-computing-eaf6463806b6?source=search_post---------98,"[<time datetime=""2019-10-24T18:12:52.282Z"">Oct 24, 2019</time>]",69,0 responses,5 min read,[],['https:\\u002F\\u002Fmedium.com\\u002F@gregsramblings\\u002Flet-s-stop-trying-to-visualize-cloud-computing-as-physical-hardware-705084248f57']
How Cloud Computing Changes the Way of Business at Porsche,-,https://medium.com/@porsche-ag,https://medium.com/next-level-german-engineering/how-cloud-computing-changes-the-way-of-business-at-porsche-5597e4313572?source=search_post---------99,"[<time datetime=""2020-02-03T10:40:40.552Z"">Feb 3, 2020</time>]",9,0 responses,5 min read,"['cloud-computing', 'infographics', 'big-data', 'cloud', 'cloud-computing', 'infographics', 'big-data', 'cloud']",['https:\\u002F\\u002Fmedium.com\\u002F@exastax\\u002Fthe-future-and-benefits-of-cloud-computing-9ed0e9967ec8']
Is cloud computing insidious without a cloud exit strategy?,-,https://medium.com/@yahyaibnmohamed,https://medium.com/hackernoon/is-cloud-computing-insidious-without-a-cloud-exit-strategy-c53e61641209?source=search_post---------100,"[<time datetime=""2018-06-27T18:27:00.208Z"">Jun 27, 2018</time>]",145,0 responses,4 min read,"['blockchain', 'cryptocurrency', 'cloud-computing', 'ethereum', 'decentralization', 'blockchain', 'cryptocurrency', 'cloud-computing', 'ethereum', 'decentralization']","['https:\\u002F\\u002Fmoiofficial.medium.com\\u002Fat-semicon-2728a9f8a7fc', 'https:\\u002F\\u002Frevampedmusic.medium.com\\u002Fmp3-is-now-on-waves-blockchain-18598a3faea7', 'https:\\u002F\\u002Fmedium.com\\u002F@martin.valenta82\\u002Fquo-vadis-blockchain-community-d99a2ac937e4', 'https:\\u002F\\u002Fmedium.com\\u002Fnerd-for-tech\\u002Fhow-to-get-a-high-paying-job-after-completing-the-blockchain-training-program-7705c466eec8', 'https:\\u002F\\u002Fnimera.medium.com\\u002Fwhat-is-a-smart-contract-all-you-need-to-know-exscudo-blog-343d5ea593c5', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fblockchain-for-aviation-industry-implementation-benefits-use-cases-8fa3e21cb260', 'https:\\u002F\\u002Fmedium.com\\u002Ffetch-ai\\u002Ffetch-ai-integrates-chainlink-oracles-live-on-mainnet-connecting-real-world-asset-price-data-to-f90a22bc3393', 'https:\\u002F\\u002Fmedium.com\\u002Fpolkadot-network\\u002Fgoodbye-2019-hello-2020-from-the-polkadot-launch-team-ec29c12b087e', 'https:\\u002F\\u002Fmedium.com\\u002Fethex-market\\u002Fbuilt-on-ethereum-decentralized-cloud-computing-projects-b47bf2a4df43']"
"With Project Bletchley, Microsoft Brings Cloud Computing to the Blockchain",-,https://medium.com/@bernard.golden,https://medium.com/decentralize-today/with-bletchley-microsoft-brings-cloud-computing-to-the-blockchain-35c36bb52cc0?source=search_post---------101,"[<time datetime=""2016-06-28T18:17:02.698Z"">Jun 28, 2016</time>]",10,0 responses,8 min read,"['alibabacloud', 'containers', 'cloud-computing', 'kubernetes', 'cloud-native', 'alibabacloud', 'containers', 'cloud-computing', 'kubernetes', 'cloud-native']","['https:\\u002F\\u002Fmedium.com\\u002Fwanadata-africa\\u002Festher-ndagire-fe5292c80aeb', 'https:\\u002F\\u002Fmedium.com\\u002F@codebond.cb\\u002Fintroduction-to-graph-data-structure-49855e37bbb6', 'https:\\u002F\\u002Fshan007parmar.medium.com\\u002Fthe-most-effective-method-to-show-lighthouse-scores-in-google-sheets-with-a-custom-function-3ca11c0e4478', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fdevops-for-internet-of-vehicles-iov-series-v-526c9ce40772', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Faccessing-presto-through-gateway-9ee7cf970e3c', 'https:\\u002F\\u002Fmedium.com\\u002F@roesslerj\\u002Fyour-2-basic-visual-regression-testing-options-847f4a99156c', 'https:\\u002F\\u002Fmedium.com\\u002F@maxknivets\\u002Fpygame-tutorial-3-rendering-images-drawing-background-for-the-text-573d028e9a7a', 'https:\\u002F\\u002Fmedium.com\\u002Foracledevs\\u002Fmanage-oracle-container-engine-for-kubernetes-with-ansible-modules-38682382e8c1', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fthe-attraction-of-cloud-native-to-the-cloud-computing-ecosystem-2a13459a5a70']"
"Millennials, Mentors & Cloud Computing",A college summer intern shares his experience,https://cloudrumblings.io/@drew.firment,https://cloudrumblings.io/mentoring-a-millenial-4e9a137cfa88?source=search_post---------102,"[<time datetime=""2016-08-18T03:46:44.895Z"">Aug 17, 2016</time>]",13,0 responses,4 min read,"['cloud-computing', 'tech', 'startup', 'programming', 'cloud-services', 'cloud-computing', 'tech', 'startup', 'programming', 'cloud-services']","['https:\\u002F\\u002Fmedium.com\\u002Fchainport\\u002Fchronicle-is-now-available-on-binance-smart-chain-via-chainport-b57f3fd42540', 'https:\\u002F\\u002Fmedium.com\\u002F@rahimc\\u002Fkubernetes-architecture-9dbbf0e890cd', 'https:\\u002F\\u002Fchristoph-nuetzel.medium.com\\u002Fthe-tech-landscape-from-2004-to-2020-what-changed-3fc81584aaf3', 'https:\\u002F\\u002Fmedium.com\\u002Fcoccoc-engineering-blog\\u002Fthe-redis-stories-25b0de525246', 'https:\\u002F\\u002Fmedium.com\\u002Fibm-data-ai\\u002Fbeginners-troubleshooting-guide-for-spark-ibm-analytics-engine-199019cfc6b4', 'https:\\u002F\\u002Fwenijinew.medium.com\\u002Fapache-http-server-alias-usage-and-permission-issues-solving-c4f5931c4a90', 'https:\\u002F\\u002Fmedium.com\\u002Fd-code\\u002Fd-code-portait-quentin-le-brouster-cto-of-back-market-89c7cdfa8ac6', 'https:\\u002F\\u002Fmedium.com\\u002F@zwwwdr\\u002Ffp-and-oop-writing-a-simple-functional-object-system-a2ffe4f47729', 'https:\\u002F\\u002Fwords.mayte.io\\u002Fcloud-computing-services-game-changing-but-what-is-it-1b38135e52e4']"
A Cloud-Computing Recap of Mary Meeker’s Internet Trends 2017,-,https://medium.com/@skalvakolanu,https://medium.com/high-alpha/a-cloud-computing-recap-of-mary-meekers-internet-trends-2017-530aaa974e?source=search_post---------103,"[<time datetime=""2017-06-06T15:36:01.618Z"">Jun 6, 2017</time>]",9,0 responses,4 min read,"['cloud-computing', 'digital-government', 'transformation', 'government', 'cloud-computing', 'digital-government', 'transformation', 'government']","['https:\\u002F\\u002Fmedium.com\\u002F@mgogoulos\\u002Fhow-to-self-host-and-share-your-videos-in-2021-6993f35bf838', 'https:\\u002F\\u002Fkaron-bill.medium.com\\u002Fdell-emc-dee-1421-expert-isilon-solutions-exam-questions-34633f152e6a', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fbuilding-logging-system-in-microservice-architecture-with-elk-stack-and-serilog-net-core-part-1-8fe2dfcf9e6f', 'https:\\u002F\\u002Fmedium.com\\u002Fseatwork\\u002Ffunctions-in-systems-model-1f96f96a818', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fevolving-from-embedded-actions-to-listeners-49270ee6a37d', 'https:\\u002F\\u002Fmedium.com\\u002Fcloud-techies\\u002Fhow-to-recover-ec2-instance-that-doesnt-boot-up-582312493549', 'https:\\u002F\\u002Fjuliabellmer.medium.com\\u002Faws-devops-engineer-certification-prep-whats-aws-sam-f88df199acf8', 'https:\\u002F\\u002Fmedium.com\\u002F@andy8787main\\u002Fleetcode-dp-day2-14469a64c163', 'https:\\u002F\\u002Fmedium.com\\u002Ffwd50\\u002Fcloud-computing-deep-dives-at-fwd50-2019-7d39b1f9405f']"
-,-,https://medium.com/@ericgarland,https://medium.com/@ericgarland/how-the-nsa-took-the-heaven-out-of-cloud-computing-9b3e514c9514?source=search_post---------105,"[<time datetime=""2013-07-23T16:59:36.272Z"">Jul 23, 2013</time>]",8,0 responses,4 min read,"['cloud-computing', 'serverless', 'digital-transformation', 'enabling-technology', 'cloud', 'cloud-computing', 'serverless', 'digital-transformation', 'enabling-technology', 'cloud']","['https:\\u002F\\u002Fdarrinatkins.medium.com\\u002F5-things-i-do-without-the-internet-or-device-bf562ca61548', 'https:\\u002F\\u002Fmedium.com\\u002F@damiencaseck\\u002Fqualcomms-snapdragon-780g-chipset-promises-more-flagship-features-for-less-e024b55e37c4', 'https:\\u002F\\u002Frosalie458tindlest.medium.com\\u002Fmacos-monterey-heres-every-feature-apple-is-bringing-to-mac-e83b470e820c', 'https:\\u002F\\u002Fmedium.com\\u002Fi-best-auto-intro\\u002Fmid-term-study-guide-intro-f5492a5ea30c', 'https:\\u002F\\u002Fmedium.com\\u002F@RodneyCowled\\u002Fthe-smart-fridge-will-be-the-center-of-the-smart-home-6ea4b7199de1', 'https:\\u002F\\u002Fmedium.com\\u002F@jayzhaonyc\\u002Fwhen-will-smart-homes-go-mainstream-84e174a079bc', 'https:\\u002F\\u002Fcarolinadigitalphone.medium.com\\u002F4-ways-that-a-voip-phone-system-optimizes-customer-experience-920816c81668', 'https:\\u002F\\u002Fmyracheng.medium.com\\u002Fmaking-zines-at-caltech-461e69fdf8c1', 'https:\\u002F\\u002Fmedium.com\\u002F@TheDigitalTP\\u002Fthe-future-of-the-cloud-cloud-computing-in-2019-60b7508b460c']"
